id_achat,id_client,date_achat,montant,produit
8854,574,2025-08-05 21:10:36,259.27,Monitor
8855,574,2025-02-05 22:33:28,335.35,Headphones
8856,574,2025-06-28 03:11:41,289.75,Webcam
8857,574,2025-07-15 08:48:42,331.86,Mouse
8858,574,2025-02-28 22:29:21,41.0,Monitor
8859,574,2025-04-26 04:27:50,397.47,Laptop
8860,574,2025-02-10 09:06:58,187.15,Monitor
8861,574,2025-07-18 20:32:23,288.65,Tablet
8862,574,2025-10-24 05:00:03,469.02,Phone
8863,574,2025-04-19 11:05:08,190.46,Mouse
8864,574,2025-05-29 10:39:07,488.9,Monitor
8865,574,2025-02-20 09:49:04,45.29,Charger
8866,574,2025-02-08 00:24:09,385.55,Keyboard
8867,574,2025-12-02 04:34:19,171.67,Monitor
8868,574,2025-12-24 10:00:47,18.28,Phone
8869,574,2025-05-12 04:41:01,292.35,Mouse
8870,574,2025-06-09 16:46:56,300.29,Headphones
8871,575,2025-08-14 13:19:02,167.31,Speaker
8872,575,2025-05-07 11:10:51,253.36,Tablet
8873,575,2025-07-30 12:58:14,39.5,Laptop
8874,575,2025-05-17 01:17:49,407.49,Laptop
8875,575,2025-04-07 22:18:47,134.27,Mouse
8876,575,2025-11-27 12:59:56,488.43,Laptop
8877,575,2025-06-25 00:54:42,44.85,Webcam
8878,575,2025-03-29 09:49:37,57.09,Phone
8879,575,2025-03-05 19:21:54,83.34,Phone
8880,575,2025-10-20 21:14:54,470.99,Charger
8881,575,2025-04-06 18:54:06,129.39,Mouse
8882,575,2025-01-30 01:57:01,453.91,Charger
8883,575,2025-01-27 05:20:42,207.73,Speaker
8884,575,2025-08-27 22:17:38,287.6,Webcam
8885,575,2025-07-08 10:16:44,208.93,Charger
8886,575,2025-04-01 00:41:50,477.9,Webcam
8887,575,2025-06-04 23:11:09,115.65,Tablet
8888,575,2025-08-14 22:36:54,218.92,Webcam
8889,575,2025-12-20 05:07:13,123.35,Charger
8890,576,2025-08-13 13:20:46,100.83,Webcam
8891,576,2025-10-10 03:04:43,329.5,Laptop
8892,576,2025-06-07 10:50:16,235.59,Keyboard
8893,576,2025-07-12 23:33:07,350.77,Speaker
8894,576,2025-07-04 20:38:36,272.03,Webcam
8895,576,2025-10-20 15:07:29,327.89,Mouse
8896,576,2025-07-06 05:58:44,182.68,Headphones
8897,576,2025-09-08 23:30:21,470.95,Charger
8898,576,2025-04-29 00:06:36,451.05,Monitor
8899,576,2025-08-01 03:34:03,109.48,Charger
8900,576,2025-01-31 23:33:53,54.93,Mouse
8901,576,2025-04-09 21:32:40,171.12,Headphones
8902,576,2025-03-08 05:59:49,25.13,Speaker
8903,576,2025-08-26 10:11:30,339.34,Charger
8904,576,2025-01-22 13:50:33,322.1,Tablet
8905,576,2025-05-30 01:47:00,124.26,Tablet
8906,576,2025-04-07 17:22:32,32.38,Phone
8907,576,2025-10-08 01:32:09,297.19,Keyboard
8908,576,2025-11-28 13:28:56,422.66,Keyboard
8909,576,2025-12-25 04:05:07,248.28,Mouse
8910,576,2025-11-18 05:05:57,143.42,Monitor
8911,576,2025-04-08 06:25:56,285.89,Webcam
8912,576,2025-09-13 04:11:30,401.78,Monitor
8913,576,2025-06-25 19:12:20,245.17,Laptop
8914,576,2025-03-22 06:21:44,10.58,Mouse
8915,577,2025-12-05 21:56:29,237.49,Monitor
8916,577,2025-11-30 23:23:17,161.5,Mouse
8917,577,2026-01-12 12:50:32,253.24,Monitor
8918,577,2026-01-20 00:35:04,290.47,Charger
8919,577,2025-07-10 03:06:17,230.57,Monitor
8920,577,2026-01-13 12:15:56,443.56,Phone
8921,577,2025-04-29 04:24:07,215.7,Headphones
8922,577,2025-12-12 00:41:52,198.97,Keyboard
8923,577,2025-07-09 08:27:02,219.05,Laptop
8924,577,2025-12-31 22:54:09,135.9,Keyboard
8925,577,2025-06-22 07:43:54,26.18,Mouse
8926,577,2025-07-09 02:14:34,129.69,Keyboard
8927,577,2025-12-06 03:36:18,352.53,Webcam
8928,577,2025-03-19 06:51:51,107.6,Charger
8929,577,2025-02-20 02:36:07,372.17,Monitor
8930,577,2025-06-06 15:15:59,286.87,Charger
8931,577,2025-09-04 16:51:23,101.37,Webcam
8932,577,2025-02-14 08:06:27,226.28,Phone
8933,578,2025-08-12 04:39:51,321.14,Keyboard
8934,578,2025-04-23 20:57:27,77.3,Mouse
8935,578,2025-12-09 01:30:35,119.14,Headphones
8936,578,2025-03-15 03:12:43,34.28,Keyboard
8937,578,2025-10-19 02:29:23,300.85,Laptop
8938,578,2025-12-18 00:24:45,97.83,Keyboard
8939,578,2025-07-23 22:14:31,63.96,Speaker
8940,578,2025-01-27 19:48:05,88.94,Mouse
8941,578,2025-02-01 21:56:23,340.47,Mouse
8942,578,2025-02-11 19:34:55,156.86,Phone
8943,578,2025-05-03 18:13:47,428.13,Charger
8944,578,2025-06-25 22:58:32,152.09,Speaker
8945,578,2025-06-30 13:08:35,314.17,Speaker
8946,578,2025-07-04 17:25:45,421.84,Keyboard
8947,578,2025-02-28 08:30:54,309.74,Keyboard
8948,578,2025-05-21 01:54:11,462.08,Mouse
8949,578,2025-05-28 17:48:16,332.15,Headphones
8950,578,2025-09-20 21:26:23,156.28,Keyboard
8951,578,2025-09-06 07:41:45,379.32,Monitor
8952,578,2025-01-30 03:17:07,375.21,Monitor
8953,578,2025-11-09 16:53:41,357.43,Phone
8954,578,2025-02-15 18:56:09,397.94,Monitor
8955,578,2025-11-25 05:47:24,309.87,Mouse
8956,578,2025-03-06 16:33:26,289.0,Charger
8957,578,2025-02-09 02:18:23,298.65,Charger
8958,578,2025-07-13 00:35:30,128.8,Monitor
8959,578,2025-09-06 00:14:24,145.14,Webcam
8960,578,2025-07-28 01:30:35,149.69,Charger
8961,578,2025-10-06 07:27:36,441.65,Mouse
8962,579,2025-07-20 22:59:15,18.42,Speaker
8963,579,2025-03-09 17:40:03,93.96,Headphones
8964,579,2026-01-10 09:19:43,33.39,Keyboard
8965,579,2025-04-28 10:39:03,255.25,Tablet
8966,579,2025-02-03 23:01:24,306.66,Webcam
8967,579,2025-01-28 02:01:14,364.54,Headphones
8968,579,2025-11-07 08:17:12,494.28,Speaker
8969,579,2025-10-01 20:53:37,324.85,Speaker
8970,579,2025-05-02 11:22:36,295.49,Monitor
8971,580,2025-09-04 20:44:49,132.1,Phone
8972,580,2025-04-22 02:07:16,484.0,Charger
8973,580,2025-08-19 16:11:58,228.32,Laptop
8974,580,2025-11-14 19:42:35,348.72,Phone
8975,581,2025-08-22 20:13:30,244.58,Laptop
8976,581,2025-02-15 20:10:47,244.68,Monitor
8977,581,2025-12-05 02:56:45,450.63,Speaker
8978,581,2025-10-25 02:15:58,180.4,Monitor
8979,581,2025-08-27 01:41:29,318.85,Mouse
8980,581,2025-11-10 13:19:04,191.57,Webcam
8981,581,2025-10-19 06:44:45,402.17,Tablet
8982,581,2025-12-19 15:17:10,430.98,Tablet
8983,581,2025-10-22 05:20:11,28.27,Laptop
8984,581,2025-09-22 12:55:50,31.03,Monitor
8985,581,2025-10-17 22:09:45,287.68,Monitor
8986,581,2025-05-05 03:20:09,196.94,Phone
8987,581,2025-08-31 10:31:51,82.71,Charger
8988,581,2025-01-21 15:06:07,119.49,Laptop
8989,581,2025-05-22 19:20:24,413.25,Tablet
8990,581,2025-04-27 06:26:43,449.65,Keyboard
8991,581,2025-10-06 18:23:41,62.25,Phone
8992,581,2025-10-22 07:24:03,109.98,Webcam
8993,581,2025-02-14 23:59:33,173.33,Mouse
8994,581,2025-05-23 10:25:46,433.52,Speaker
8995,581,2025-11-21 02:33:54,356.42,Mouse
8996,581,2025-03-28 07:10:10,103.25,Charger
8997,581,2025-02-05 21:07:31,175.32,Webcam
8998,581,2025-04-29 16:31:27,482.28,Speaker
8999,581,2025-09-14 13:42:22,470.56,Phone
9000,581,2025-09-13 21:46:31,462.12,Charger
9001,581,2025-08-03 08:20:25,117.02,Phone
9002,581,2025-02-04 04:07:21,137.93,Keyboard
9003,582,2025-11-30 04:25:43,156.19,Monitor
9004,582,2025-09-06 10:47:09,350.92,Mouse
9005,582,2025-05-16 00:59:29,200.06,Phone
9006,582,2025-09-28 13:29:22,45.51,Speaker
9007,582,2025-12-08 20:16:14,279.86,Laptop
9008,582,2025-09-09 16:01:55,443.66,Monitor
9009,582,2025-12-05 13:47:50,446.22,Headphones
9010,582,2025-08-01 10:23:14,416.12,Tablet
9011,582,2026-01-16 08:13:47,467.07,Tablet
9012,582,2026-01-09 20:42:48,26.41,Headphones
9013,582,2025-06-22 20:33:29,105.5,Webcam
9014,582,2025-11-20 16:00:56,153.45,Monitor
9015,582,2025-09-12 20:14:08,209.22,Phone
9016,582,2025-08-13 23:16:41,19.17,Headphones
9017,582,2025-07-30 20:20:45,335.01,Charger
9018,582,2025-09-25 13:41:51,213.69,Mouse
9019,582,2025-04-17 07:44:41,392.9,Speaker
9020,582,2025-09-29 02:56:17,417.29,Laptop
9021,583,2025-02-14 17:50:21,397.82,Keyboard
9022,583,2025-04-07 14:34:12,358.27,Tablet
9023,583,2025-07-19 08:40:17,288.85,Monitor
9024,583,2025-09-06 17:02:38,196.9,Charger
9025,583,2025-07-09 22:49:39,480.04,Tablet
9026,583,2025-10-13 13:00:12,444.2,Phone
9027,583,2025-03-08 03:57:39,326.85,Webcam
9028,583,2025-12-02 10:47:59,224.7,Monitor
9029,583,2025-06-30 11:01:13,41.56,Monitor
9030,583,2025-06-17 21:26:58,102.28,Laptop
9031,583,2025-09-11 15:08:07,158.03,Keyboard
9032,583,2025-08-24 14:14:13,38.64,Headphones
9033,583,2025-11-07 16:31:37,272.92,Keyboard
9034,583,2025-05-14 02:16:06,474.15,Tablet
9035,583,2025-03-01 02:06:53,89.37,Speaker
9036,583,2025-06-29 00:38:08,308.66,Monitor
9037,583,2026-01-08 02:46:08,216.84,Keyboard
9038,583,2025-06-17 19:25:29,98.78,Keyboard
9039,584,2025-02-28 03:00:43,437.35,Tablet
9040,584,2025-03-19 02:26:57,107.5,Tablet
9041,584,2025-04-14 10:47:54,264.95,Tablet
9042,584,2025-07-27 19:00:05,315.57,Headphones
9043,584,2025-05-11 18:42:28,14.57,Laptop
9044,584,2025-02-08 12:34:24,75.88,Mouse
9045,584,2025-07-27 19:36:59,291.07,Phone
9046,584,2025-07-25 19:48:21,115.61,Laptop
9047,584,2025-08-30 05:09:43,122.56,Headphones
9048,584,2025-05-03 19:48:43,106.66,Mouse
9049,584,2025-04-26 20:40:14,239.54,Phone
9050,584,2025-04-21 01:23:33,369.69,Phone
9051,584,2025-12-09 03:35:31,338.46,Mouse
9052,584,2025-03-29 02:30:30,393.82,Keyboard
9053,584,2025-11-12 11:03:45,467.08,Laptop
9054,584,2025-05-25 15:07:31,224.39,Mouse
9055,584,2025-07-09 03:02:02,79.58,Webcam
9056,584,2025-04-01 12:42:57,308.74,Keyboard
9057,584,2025-04-12 08:57:00,377.94,Keyboard
9058,584,2025-11-02 15:55:43,132.07,Laptop
9059,584,2025-10-14 23:45:19,95.04,Keyboard
9060,584,2025-08-08 14:39:17,113.2,Phone
9061,584,2025-10-07 13:14:22,471.37,Tablet
9062,584,2025-09-06 23:10:34,456.02,Charger
9063,585,2025-09-08 13:49:20,387.1,Webcam
9064,585,2025-05-12 17:33:05,93.61,Laptop
9065,585,2025-09-03 19:34:30,116.22,Tablet
9066,585,2025-08-29 05:20:39,32.87,Speaker
9067,585,2026-01-09 15:03:45,155.04,Phone
9068,585,2025-03-05 16:52:21,473.81,Charger
9069,585,2025-09-14 13:35:31,406.65,Laptop
9070,585,2025-07-12 16:32:39,54.52,Tablet
9071,585,2025-11-29 20:47:58,479.23,Tablet
9072,585,2025-01-26 03:32:06,153.41,Keyboard
9073,585,2025-02-15 11:20:01,38.66,Mouse
9074,585,2025-10-23 18:25:40,458.98,Monitor
9075,585,2025-12-05 21:34:24,333.67,Speaker
9076,585,2026-01-09 06:41:06,236.66,Phone
9077,585,2025-05-03 00:36:27,417.53,Webcam
9078,585,2025-03-25 14:07:52,324.67,Webcam
9079,585,2025-12-29 13:00:25,167.35,Monitor
9080,585,2025-07-06 18:06:55,212.82,Charger
9081,586,2025-12-15 19:57:18,417.88,Tablet
9082,586,2025-10-03 21:32:21,463.57,Laptop
9083,586,2025-03-15 15:44:39,199.3,Speaker
9084,586,2025-01-30 16:05:16,121.42,Webcam
9085,586,2025-04-13 16:42:14,85.5,Webcam
9086,586,2025-07-20 22:08:50,318.17,Keyboard
9087,586,2025-02-09 06:03:53,257.84,Phone
9088,586,2025-08-08 16:21:42,98.14,Keyboard
9089,586,2025-07-18 09:18:51,303.41,Charger
9090,586,2025-12-04 20:06:25,393.15,Keyboard
9091,586,2026-01-06 13:29:34,198.79,Speaker
9092,586,2025-08-18 09:11:01,148.06,Monitor
9093,586,2025-12-14 07:52:40,458.28,Tablet
9094,586,2025-03-28 01:38:52,474.11,Webcam
9095,586,2025-03-02 12:00:09,132.06,Headphones
9096,586,2025-02-24 00:38:32,231.17,Phone
9097,586,2025-06-28 23:16:53,399.27,Phone
9098,586,2025-02-10 18:48:14,73.7,Phone
9099,586,2025-12-13 01:50:00,489.87,Phone
9100,586,2025-03-22 22:53:50,270.15,Speaker
9101,586,2025-10-04 01:34:52,30.56,Keyboard
9102,586,2025-10-05 20:28:31,491.43,Speaker
9103,586,2025-10-03 11:40:26,213.81,Charger
9104,586,2025-01-31 02:33:00,34.5,Phone
9105,586,2025-09-22 10:36:04,232.66,Laptop
9106,586,2025-11-28 09:43:02,432.85,Webcam
9107,587,2025-10-03 22:38:15,349.86,Headphones
9108,587,2025-09-21 06:07:50,303.15,Keyboard
9109,587,2025-05-01 05:31:31,60.75,Charger
9110,587,2025-02-26 09:04:51,312.45,Keyboard
9111,587,2025-12-16 09:54:57,97.32,Keyboard
9112,587,2026-01-16 23:24:08,370.26,Phone
9113,587,2026-01-05 17:32:44,252.06,Tablet
9114,587,2026-01-19 03:49:14,96.0,Webcam
9115,587,2025-08-20 09:37:34,473.22,Monitor
9116,587,2025-11-26 19:50:28,132.39,Speaker
9117,588,2025-02-21 22:55:16,99.08,Laptop
9118,588,2025-04-21 19:12:44,186.75,Monitor
9119,588,2025-06-12 21:43:56,83.33,Phone
9120,588,2025-10-13 05:27:28,194.08,Mouse
9121,588,2025-10-20 00:17:52,342.77,Monitor
9122,588,2025-11-08 02:01:26,299.64,Mouse
9123,588,2025-09-16 09:03:26,426.5,Headphones
9124,588,2025-08-30 10:14:15,455.3,Laptop
9125,588,2025-08-07 15:58:43,349.25,Headphones
9126,588,2025-09-08 17:06:31,109.15,Monitor
9127,588,2025-08-04 08:46:02,154.27,Webcam
9128,588,2025-12-30 03:13:49,439.83,Laptop
9129,588,2025-11-19 09:23:01,159.32,Speaker
9130,588,2025-09-04 12:48:32,254.56,Charger
9131,588,2025-07-13 15:57:37,294.25,Keyboard
9132,589,2026-01-05 07:15:23,142.77,Laptop
9133,590,2025-03-18 09:21:19,91.44,Keyboard
9134,590,2026-01-03 23:42:00,310.79,Mouse
9135,590,2025-03-04 22:24:05,385.32,Keyboard
9136,590,2025-02-21 21:10:23,44.97,Keyboard
9137,590,2025-07-12 01:31:37,102.84,Webcam
9138,590,2025-01-29 03:47:42,253.45,Charger
9139,590,2025-10-31 07:53:59,353.98,Tablet
9140,590,2025-12-11 05:35:11,204.66,Headphones
9141,590,2025-08-17 04:46:10,88.38,Charger
9142,590,2025-08-04 01:14:35,373.13,Mouse
9143,590,2025-09-20 13:15:56,124.25,Tablet
9144,590,2025-09-05 16:09:36,231.65,Webcam
9145,590,2025-05-12 23:42:37,242.34,Tablet
9146,590,2026-01-15 18:38:37,88.41,Keyboard
9147,590,2025-10-04 08:23:20,287.95,Laptop
9148,590,2025-08-05 19:49:11,215.0,Mouse
9149,590,2025-02-01 07:30:12,181.15,Phone
9150,590,2025-12-03 02:12:43,79.46,Charger
9151,590,2025-12-05 01:05:31,75.57,Keyboard
9152,590,2025-12-17 02:31:05,290.63,Tablet
9153,590,2025-02-16 21:00:59,83.95,Monitor
9154,590,2025-08-20 17:44:23,67.34,Keyboard
9155,590,2026-01-15 21:10:56,462.79,Mouse
9156,590,2025-06-24 09:51:15,117.0,Tablet
9157,590,2026-01-02 17:05:53,299.79,Keyboard
9158,590,2025-05-01 10:35:53,381.15,Charger
9159,591,2025-05-18 13:26:17,123.97,Headphones
9160,591,2025-08-16 06:25:11,237.0,Tablet
9161,591,2025-03-15 03:23:08,326.42,Tablet
9162,591,2025-03-23 20:52:26,415.07,Monitor
9163,591,2025-11-10 18:24:06,335.4,Tablet
9164,591,2025-03-08 03:38:03,30.95,Mouse
9165,591,2025-07-14 17:13:46,47.24,Monitor
9166,591,2025-12-28 06:44:12,315.52,Laptop
9167,591,2025-12-29 13:09:34,326.69,Speaker
9168,591,2025-06-07 17:31:26,176.42,Headphones
9169,591,2025-08-11 03:46:53,110.33,Phone
9170,591,2025-08-07 17:45:02,119.29,Speaker
9171,591,2025-11-02 20:22:49,382.54,Laptop
9172,592,2026-01-15 12:06:32,143.58,Speaker
9173,592,2025-04-20 23:53:29,427.32,Headphones
9174,593,2025-08-30 05:48:42,429.21,Phone
9175,593,2025-07-10 11:16:56,411.27,Phone
9176,593,2025-08-05 07:03:18,96.62,Tablet
9177,593,2025-06-14 14:57:04,56.24,Tablet
9178,593,2025-07-09 10:14:57,393.23,Keyboard
9179,593,2026-01-17 14:29:03,377.1,Speaker
9180,593,2025-01-24 22:23:39,334.75,Phone
9181,593,2025-08-17 19:39:48,358.5,Speaker
9182,593,2025-03-28 11:24:19,85.29,Mouse
9183,593,2025-02-13 10:06:36,276.29,Speaker
9184,593,2025-12-01 18:04:08,254.76,Mouse
9185,593,2025-01-30 10:21:54,156.0,Laptop
9186,593,2025-05-01 05:36:39,60.95,Charger
9187,593,2025-08-18 04:56:22,63.77,Keyboard
9188,593,2025-02-07 15:18:18,138.45,Speaker
9189,593,2025-07-02 02:16:21,38.66,Monitor
9190,593,2025-07-23 15:45:25,494.52,Tablet
9191,593,2025-05-24 19:21:08,420.21,Laptop
9192,593,2025-07-23 06:08:04,30.86,Mouse
9193,593,2025-10-06 07:54:10,97.05,Speaker
9194,593,2025-02-25 20:12:33,458.63,Webcam
9195,593,2025-12-08 07:57:52,226.7,Speaker
9196,593,2025-12-13 16:25:18,245.42,Keyboard
9197,594,2025-03-31 07:01:34,170.37,Mouse
9198,594,2025-12-13 12:00:18,322.52,Monitor
9199,594,2025-04-03 19:41:55,473.41,Mouse
9200,594,2025-06-17 03:04:31,376.98,Phone
9201,594,2025-08-27 06:25:45,301.94,Tablet
9202,594,2025-02-22 12:20:24,116.68,Tablet
9203,594,2025-05-16 18:57:02,64.78,Tablet
9204,594,2025-09-08 19:01:59,360.28,Mouse
9205,594,2025-06-26 01:15:39,406.25,Tablet
9206,594,2025-02-24 23:45:56,46.8,Tablet
9207,594,2025-11-13 09:34:01,18.38,Phone
9208,594,2025-09-29 02:14:23,32.28,Tablet
9209,594,2025-10-06 20:56:57,309.75,Speaker
9210,594,2025-02-22 02:07:45,116.31,Phone
9211,594,2026-01-18 05:47:10,147.89,Webcam
9212,594,2025-03-22 17:58:50,469.45,Charger
9213,594,2025-08-06 20:48:23,388.52,Phone
9214,595,2026-01-01 11:31:03,240.82,Charger
9215,595,2025-08-02 12:17:06,228.79,Mouse
9216,595,2025-10-09 08:11:53,298.18,Charger
9217,596,2025-12-03 19:12:22,146.07,Speaker
9218,596,2025-09-06 18:05:43,57.3,Tablet
9219,596,2025-05-05 11:21:01,261.71,Headphones
9220,596,2025-11-23 19:51:43,64.34,Speaker
9221,596,2025-03-25 16:03:28,19.75,Headphones
9222,596,2025-09-10 10:22:43,438.84,Mouse
9223,596,2025-10-07 19:35:07,210.81,Tablet
9224,596,2025-07-03 21:57:28,356.05,Laptop
9225,596,2025-08-25 19:34:05,12.64,Headphones
9226,596,2026-01-06 11:01:27,376.52,Speaker
9227,596,2025-08-04 10:54:37,174.96,Speaker
9228,596,2025-03-19 21:03:50,204.05,Phone
9229,596,2025-07-19 09:42:32,11.89,Laptop
9230,596,2025-10-29 11:36:53,170.05,Tablet
9231,596,2025-11-08 13:29:48,142.37,Speaker
9232,596,2025-06-21 17:34:06,450.58,Speaker
9233,596,2025-09-02 03:47:41,357.79,Keyboard
9234,596,2025-10-07 18:18:57,281.04,Tablet
9235,596,2026-01-16 17:07:17,463.2,Charger
9236,596,2025-12-15 18:11:31,93.75,Charger
9237,597,2025-07-24 18:06:59,309.62,Laptop
9238,597,2025-10-05 13:15:21,231.04,Speaker
9239,597,2025-09-24 05:08:24,351.78,Tablet
9240,597,2025-02-08 21:09:35,413.09,Mouse
9241,597,2025-05-04 04:45:47,467.45,Headphones
9242,597,2025-02-06 04:56:02,96.88,Speaker
9243,597,2025-09-06 03:17:30,496.54,Headphones
9244,597,2025-06-07 04:23:07,442.19,Speaker
9245,597,2025-04-19 12:28:03,308.61,Mouse
9246,597,2025-10-24 12:05:29,339.86,Headphones
9247,597,2025-03-07 05:55:38,115.1,Webcam
9248,597,2025-04-30 21:41:44,209.68,Phone
9249,597,2026-01-06 19:30:18,257.77,Phone
9250,597,2025-11-23 10:36:42,442.8,Speaker
9251,597,2025-02-23 19:10:54,457.39,Mouse
9252,597,2025-11-23 07:18:35,96.75,Webcam
9253,597,2025-09-03 01:57:59,61.33,Mouse
9254,597,2025-07-03 22:24:28,280.55,Phone
9255,597,2025-03-05 03:24:00,10.4,Phone
9256,597,2025-06-07 04:05:40,103.04,Speaker
9257,597,2025-07-05 08:12:46,397.64,Headphones
9258,597,2025-02-06 13:11:48,451.03,Charger
9259,597,2025-07-31 10:36:59,84.65,Speaker
9260,597,2026-01-04 19:38:52,426.08,Headphones
9261,597,2025-08-22 18:29:08,181.17,Tablet
9262,598,2025-09-26 21:48:33,371.21,Phone
9263,598,2025-04-26 19:27:23,268.89,Keyboard
9264,598,2025-03-30 04:55:19,357.04,Laptop
9265,598,2025-07-28 18:46:55,208.97,Webcam
9266,598,2025-05-10 19:03:22,251.57,Phone
9267,598,2025-10-09 06:49:06,328.81,Mouse
9268,598,2026-01-02 13:21:45,380.2,Keyboard
9269,598,2025-11-30 10:28:06,414.51,Tablet
9270,598,2025-10-15 18:49:40,13.07,Speaker
9271,598,2025-08-23 07:11:35,266.1,Monitor
9272,598,2025-08-25 05:34:30,131.21,Phone
9273,598,2025-04-17 11:56:20,314.37,Webcam
9274,598,2025-05-29 21:32:06,307.28,Mouse
9275,598,2025-10-28 04:28:56,67.22,Speaker
9276,598,2025-06-16 00:23:23,350.45,Keyboard
9277,599,2025-06-06 22:48:19,215.31,Speaker
9278,599,2025-03-03 00:17:04,325.19,Speaker
9279,599,2025-11-18 23:58:54,349.46,Keyboard
9280,599,2026-01-17 00:31:59,333.76,Tablet
9281,599,2025-07-18 04:37:56,369.87,Laptop
9282,599,2025-09-03 02:30:59,495.43,Tablet
9283,599,2025-11-26 07:31:21,353.73,Mouse
9284,599,2025-12-20 01:17:14,190.63,Mouse
9285,599,2025-11-29 00:16:36,271.59,Tablet
9286,599,2025-10-03 05:46:36,309.7,Keyboard
9287,599,2025-10-07 16:00:26,291.63,Phone
9288,599,2025-09-26 11:05:28,77.8,Webcam
9289,599,2025-06-24 01:59:33,110.03,Charger
9290,599,2025-04-01 00:41:29,258.54,Charger
9291,599,2025-05-14 04:26:53,446.64,Tablet
9292,599,2025-09-26 00:06:32,178.28,Headphones
9293,599,2025-02-06 23:52:54,305.15,Mouse
9294,599,2025-12-30 01:31:11,317.85,Laptop
9295,599,2025-09-12 07:32:17,384.36,Monitor
9296,600,2026-01-15 03:57:06,76.89,Charger
9297,600,2025-07-03 04:47:21,21.01,Monitor
9298,600,2025-10-20 02:06:23,317.43,Tablet
9299,600,2025-09-25 20:53:48,384.77,Mouse
9300,600,2025-05-10 09:00:47,217.3,Monitor
9301,600,2025-12-10 18:27:38,40.84,Webcam
9302,600,2025-09-14 06:52:06,291.31,Mouse
9303,600,2025-06-15 14:23:44,247.37,Speaker
9304,600,2025-06-18 11:31:06,11.89,Charger
9305,600,2025-08-20 19:25:13,234.07,Webcam
9306,600,2025-04-27 00:31:16,134.91,Keyboard
9307,600,2025-10-27 05:05:02,345.94,Charger
9308,600,2025-05-03 07:17:48,149.27,Monitor
9309,600,2026-01-18 18:54:29,46.88,Speaker
9310,600,2025-09-15 01:18:55,104.84,Charger
9311,600,2025-07-06 04:19:56,402.97,Monitor
9312,600,2025-01-30 09:41:41,65.15,Webcam
9313,600,2025-05-03 14:52:38,128.84,Webcam
9314,600,2025-07-15 09:42:45,264.3,Keyboard
9315,600,2025-08-07 04:17:05,111.07,Charger
9316,600,2025-05-21 18:36:34,272.85,Speaker
9317,600,2025-03-20 08:44:13,62.34,Mouse
9318,600,2025-02-14 14:29:44,153.55,Charger
9319,600,2025-07-11 20:46:12,271.52,Monitor
9320,600,2025-01-24 23:09:05,152.11,Laptop
9321,600,2025-03-20 20:28:47,398.24,Tablet
9322,600,2025-08-26 06:13:59,334.81,Speaker
9323,600,2025-05-31 17:26:41,405.04,Laptop
9324,600,2025-03-01 03:33:09,170.07,Tablet
9325,601,2025-06-19 08:03:58,419.49,Laptop
9326,601,2025-03-16 17:35:29,90.37,Tablet
9327,601,2025-03-23 12:24:03,480.98,Laptop
9328,601,2026-01-17 22:58:19,204.39,Monitor
9329,602,2025-06-07 13:03:17,304.9,Laptop
9330,602,2025-09-02 16:51:25,18.86,Speaker
9331,602,2025-11-11 15:03:41,97.78,Speaker
9332,602,2025-04-24 21:17:12,418.45,Keyboard
9333,602,2025-12-07 01:17:30,264.84,Headphones
9334,602,2025-09-22 05:51:42,10.27,Speaker
9335,602,2025-06-27 08:57:52,290.84,Headphones
9336,602,2025-05-07 08:05:59,438.72,Laptop
9337,602,2025-08-19 04:28:16,171.64,Monitor
9338,602,2025-08-20 18:36:49,336.71,Speaker
9339,602,2025-03-10 00:30:42,280.02,Charger
9340,602,2025-01-20 14:05:21,301.55,Webcam
9341,602,2025-08-03 14:50:06,138.34,Phone
9342,602,2025-08-31 07:44:55,281.13,Mouse
9343,602,2025-11-23 00:06:36,492.28,Headphones
9344,602,2025-11-18 20:34:33,17.14,Webcam
9345,602,2025-04-16 16:06:12,396.27,Laptop
9346,602,2025-05-03 17:25:36,33.15,Headphones
9347,603,2025-08-16 01:55:42,343.03,Mouse
9348,603,2025-06-24 20:22:35,382.29,Mouse
9349,604,2025-08-15 08:02:43,300.17,Charger
9350,604,2025-10-18 00:29:26,184.39,Headphones
9351,604,2025-08-03 08:05:10,18.47,Keyboard
9352,604,2025-04-18 23:33:23,199.83,Phone
9353,605,2025-09-15 22:31:55,137.92,Charger
9354,605,2025-02-05 09:51:24,103.88,Webcam
9355,605,2025-12-28 08:11:58,489.59,Monitor
9356,605,2025-07-08 17:50:55,221.68,Charger
9357,605,2025-03-14 20:06:13,35.38,Webcam
9358,605,2025-04-30 20:34:42,457.85,Laptop
9359,605,2025-06-22 22:18:48,330.28,Speaker
9360,605,2025-07-25 16:22:24,241.33,Mouse
9361,605,2025-03-20 05:28:05,440.31,Laptop
9362,605,2025-11-08 20:22:55,25.3,Headphones
9363,605,2025-08-13 04:50:10,219.59,Phone
9364,605,2025-07-12 08:12:53,33.33,Monitor
9365,605,2025-09-11 05:23:59,460.28,Monitor
9366,605,2025-09-01 01:16:14,475.35,Monitor
9367,605,2025-02-15 22:05:31,74.45,Charger
9368,605,2025-07-04 11:22:44,469.69,Mouse
9369,605,2025-01-29 00:27:19,247.13,Keyboard
9370,605,2025-09-19 11:53:54,477.8,Speaker
9371,606,2025-12-09 23:12:15,465.27,Keyboard
9372,606,2025-02-14 01:54:47,90.77,Laptop
